sigma1,sigma2,sigma3
1.514659471492e+04,-3.750000000001e+02,-1.514659471492e+04
5.000000000001e+02,-3.750000000001e+02,-5.000000000001e+02
1.414659471492e+04,-3.750000000001e+02,-1.414659471492e+04
