5.502000000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.502000000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.768500000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,-1.768500000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.421250000000e+07
0.000000000000e+00,0.000000000000e+00,1.768500000000e+08,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.768500000000e+08,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.222902600000e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.222902600000e+03,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,1.118895300000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,1.091729700000e+07,0.000000000000e+00
0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.192995480000e+07,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.017629520000e+07
-5.502000000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.502000000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,-1.768500000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,1.768500000000e+08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.421250000000e+07
0.000000000000e+00,0.000000000000e+00,-1.768500000000e+08,0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.768500000000e+08,0.000000000000e+00,4.421250000000e+07,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.222902600000e+03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.222902600000e+03,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,1.091729700000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,1.118895300000e+07,0.000000000000e+00
0.000000000000e+00,4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.017629520000e+07,0.000000000000e+00,-4.421250000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.192995480000e+07
