sigma1,sigma2,sigma3
7.660943627809e+03,-3.753458658854e+02,-7.660943627809e+03
3.308919270833e+02,-3.308919270833e+02,-3.753458658854e+02
6.999159773642e+03,-3.753458658854e+02,-6.999159773642e+03
