sigma1,sigma2,sigma3
8.086543697077e+02,-3.354899088542e+01,-8.086543697077e+02
1.534830729167e+02,-3.354899088542e+01,-1.534830729167e+02
5.016882238743e+02,-3.354899088542e+01,-5.016882238743e+02
