sigma1,sigma2,sigma3
1.840715080359e-09,-5.711569930553e-10,-1.840715080359e-09
1.073750463543e-09,-5.711569930553e-10,-1.073750463543e-09
4.601787700897e-10,-4.601787700897e-10,-5.711569930553e-10
