sigma1,sigma2,sigma3
2.147500927085e-09,-7.909497640179e-10,-2.147500927085e-09
1.227143386906e-09,-7.909497640179e-10,-1.227143386906e-09
2.300893850449e-10,-2.300893850449e-10,-7.909497640179e-10
