sigma1,sigma2,sigma3
6.297610407993e+03,-5.937500000003e+02,-6.297610407993e+03
5.000000000006e+02,-5.000000000006e+02,-5.937500000003e+02
5.297610407992e+03,-5.937500000003e+02,-5.297610407992e+03
