sigma1,sigma2,sigma3
2.025686949471e+03,-1.562500000000e+02,-2.025686949471e+03
4.999999999999e+02,-1.562500000000e+02,-4.999999999999e+02
1.025686949471e+03,-1.562500000000e+02,-1.025686949471e+03
