sigma1,sigma2,sigma3
5.687335628204e+03,-5.312500000003e+02,-5.687335628204e+03
5.000000000006e+02,-5.000000000006e+02,-5.312500000003e+02
4.687335628203e+03,-5.312500000003e+02,-4.687335628203e+03
