sigma1,sigma2,sigma3
9.959259086728e+03,-9.687500000008e+02,-9.959259086728e+03
5.000000000007e+02,-5.000000000007e+02,-9.687500000008e+02
8.959259086727e+03,-9.687500000008e+02,-8.959259086727e+03
