strain_energy_density
3.677733593116e-01
3.153755951996e-01
2.607450863412e-01
2.114571468530e-01
1.676149766469e-01
1.293006140877e-01
9.653995063693e-02
6.927099474143e-02
4.731714502934e-02
3.036762400734e-02
1.796761457478e-02
9.521032797924e-03
4.309261512462e-03
1.529560448614e-03
3.572596984141e-04
3.623447076662e-05
2.338194159241e-06
