sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.564794953173e+00
0.000000000000e+00,0.000000000000e+00,-2.938584875785e+00
0.000000000000e+00,0.000000000000e+00,-2.312374798340e+00
