sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-7.812563926574e+01
0.000000000000e+00,0.000000000000e+00,-7.544755543289e+01
0.000000000000e+00,0.000000000000e+00,-7.276947160007e+01
