sigma1,sigma2,sigma3
1.043188437036e+03,-4.625964959540e+02,-1.043188437036e+03
4.785664876371e+02,-4.625964959540e+02,-4.785664876371e+02
8.605546176124e+01,-8.605546176124e+01,-4.625964959540e+02
