sigma1,sigma2,sigma3
8.460351187848e+02,-3.330221970934e+02,-8.460351187848e+02
4.395650227935e+02,-3.330221970934e+02,-4.395650227935e+02
3.309492680191e+01,-3.309492680191e+01,-3.330221970934e+02
