sigma1,sigma2,sigma3
1.107067837396e+03,-5.078821977063e+02,-1.107067837396e+03
4.871724446683e+02,-4.871724446683e+02,-5.078821977063e+02
1.327229480590e+02,-1.327229480590e+02,-5.078821977063e+02
