sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.703964644360e-13
0.000000000000e+00,0.000000000000e+00,-1.663656354605e-13
1.901321548120e-13,0.000000000000e+00,0.000000000000e+00
