sigma1,sigma2,sigma3
2.295893034312e+03,-1.015625000000e+02,-2.295893034312e+03
3.124999999999e+02,-1.015625000000e+02,-3.124999999999e+02
1.670893034312e+03,-1.015625000000e+02,-1.670893034312e+03
