strain_energy_density
6.523090128733e-01
5.483289903557e-01
4.418533898447e-01
3.482714700908e-01
2.676661459874e-01
1.997879351766e-01
1.440799900935e-01
9.971028202388e-02
6.561093717312e-02
4.052472474937e-02
2.305869705842e-02
1.174498161164e-02
5.108725246520e-03
1.743190259892e-03
3.920025539020e-04
3.855179460827e-05
2.437646636713e-06
