sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-1.989744867635e+02
0.000000000000e+00,0.000000000000e+00,-1.659179687500e+02
0.000000000000e+00,0.000000000000e+00,-1.328614507364e+02
