ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-1.094116046654e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-1.080839548231e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-1.067563049807e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
