max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
1.091204e+03,0.000000e+00,2.631803e+01,5.524162e-04,0.000000e+00,1.211865e-05,1.263241e+03,0.000000e+00,5.524162e-04,0.000000e+00
