max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
2.174749e+04,0.000000e+00,1.168589e+03,1.241451e-03,0.000000e+00,1.097539e-04,2.793342e+04,0.000000e+00,1.241451e-03,0.000000e+00
