sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.033676894556e+01
0.000000000000e+00,0.000000000000e+00,-4.190165201827e+01
0.000000000000e+00,0.000000000000e+00,-3.346653509096e+01
