sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-2.490278580486e+02
0.000000000000e+00,0.000000000000e+00,-2.339762369794e+02
0.000000000000e+00,0.000000000000e+00,-2.189246159102e+02
