strain_energy_density
5.064078655828e-01
4.159110786694e-01
3.349174834313e-01
2.637557235978e-01
2.024875090887e-01
1.509212115018e-01
1.086308977959e-01
7.498080216937e-02
4.915523613336e-02
3.019393678052e-02
1.703285324866e-02
8.550371379730e-03
3.618976573928e-03
1.162354838999e-03
2.179320345884e-04
4.851311943748e-06
-2.513363863372e-06
