element_id,total_strain_energy
0,1.047213702366e-01
1,6.672768072468e-02
2,3.847791003521e-02
3,1.938038253389e-02
4,8.022037588104e-03
5,2.429462935076e-03
6,4.169391726482e-04
7,2.149537276966e-05
