strain_energy_density
2.851157264816e-01
2.792066808658e-01
2.733595192712e-01
2.675742661175e-01
2.618509610496e-01
2.561896580514e-01
2.505904245610e-01
2.450533405859e-01
2.395784978182e-01
2.341659987504e-01
2.288159557916e-01
2.235284903842e-01
2.183037321209e-01
2.131418178639e-01
2.080428908633e-01
2.030070998791e-01
1.980345983016e-01
1.931255432772e-01
1.882800948328e-01
1.834984150047e-01
1.787806669700e-01
1.741270141785e-01
1.695376194913e-01
1.650126443199e-01
1.605522477716e-01
1.561565857974e-01
1.518258103451e-01
1.475600685184e-01
1.433595017403e-01
1.392242449230e-01
1.351544256450e-01
1.311501633330e-01
1.272115684546e-01
1.233387417155e-01
1.195317732683e-01
1.157907419271e-01
1.121157143941e-01
1.085067444975e-01
1.049638724375e-01
1.014871240429e-01
9.807651004600e-02
9.473202536362e-02
9.145364839342e-02
8.824134032673e-02
8.509504447538e-02
8.201468561158e-02
7.900016932626e-02
7.605138140614e-02
7.316818722527e-02
7.035043115892e-02
6.759793601237e-02
6.491050247642e-02
6.228790859765e-02
5.972990927652e-02
5.723623578349e-02
5.480659530309e-02
5.244067050173e-02
5.013811911913e-02
4.789857359125e-02
4.572164069524e-02
4.360690122863e-02
4.155390971278e-02
3.956219413362e-02
3.763125570987e-02
3.576056869209e-02
3.394958020516e-02
3.219771011402e-02
3.050435093691e-02
2.886886778524e-02
2.729059834930e-02
2.576885292561e-02
2.430291447544e-02
2.289203873610e-02
2.153545437180e-02
2.023236316372e-02
1.898194025647e-02
1.778333444219e-02
1.663566850007e-02
1.553803958080e-02
1.448951964734e-02
1.348915596026e-02
1.253597162738e-02
1.162896620051e-02
1.076711633243e-02
9.949376489749e-03
9.174679729747e-03
8.441938533283e-03
7.750045703709e-03
7.097875326559e-03
6.484283801445e-03
5.908110930763e-03
5.368181086491e-03
4.863304441111e-03
4.392278275126e-03
3.953888352775e-03
3.546910377601e-03
3.170111520403e-03
2.822252030602e-03
2.502086920874e-03
2.208367740377e-03
1.939844426822e-03
1.695267245402e-03
1.473388814429e-03
1.272966219003e-03
1.092763215320e-03
9.315525285866e-04
7.881182422294e-04
6.612582866438e-04
5.497870209536e-04
4.525379191963e-04
3.683663545106e-04
2.961524886457e-04
2.348042652779e-04
1.832605125208e-04
1.404941524392e-04
1.055155236603e-04
7.737581578380e-05
5.517061973531e-05
3.804359506696e-05
2.519025655559e-05
1.586188245570e-05
9.369545357594e-06
5.088269540458e-06
2.461315326866e-06
1.004593294221e-06
3.112106552341e-07
5.615152327313e-08
1.093473747279e-09
-6.313383414265e-10
