element_id,max_axial_force,max_shear_force,max_torque,max_moment,max_principal_s1,min_principal_s3,max_von_mises,mean_von_mises
0,0.000000e+00,0.000000e+00,0.000000e+00,2.491195e+02,0.000000e+00,-2.491195e+02,2.491195e+02,2.460937e+02
1,0.000000e+00,0.000000e+00,0.000000e+00,2.413070e+02,0.000000e+00,-2.413070e+02,2.413070e+02,2.382812e+02
2,0.000000e+00,0.000000e+00,0.000000e+00,2.334945e+02,0.000000e+00,-2.334945e+02,2.334945e+02,2.304687e+02
3,0.000000e+00,0.000000e+00,0.000000e+00,2.256820e+02,0.000000e+00,-2.256820e+02,2.256820e+02,2.226562e+02
4,0.000000e+00,0.000000e+00,0.000000e+00,2.178695e+02,0.000000e+00,-2.178695e+02,2.178695e+02,2.148437e+02
5,0.000000e+00,0.000000e+00,0.000000e+00,2.100570e+02,0.000000e+00,-2.100570e+02,2.100570e+02,2.070312e+02
6,0.000000e+00,0.000000e+00,0.000000e+00,2.022445e+02,0.000000e+00,-2.022445e+02,2.022445e+02,1.992187e+02
7,0.000000e+00,0.000000e+00,0.000000e+00,1.944320e+02,0.000000e+00,-1.944320e+02,1.944320e+02,1.914062e+02
8,0.000000e+00,0.000000e+00,0.000000e+00,1.866195e+02,0.000000e+00,-1.866195e+02,1.866195e+02,1.835937e+02
9,0.000000e+00,0.000000e+00,0.000000e+00,1.788070e+02,0.000000e+00,-1.788070e+02,1.788070e+02,1.757812e+02
10,0.000000e+00,0.000000e+00,0.000000e+00,1.709945e+02,0.000000e+00,-1.709945e+02,1.709945e+02,1.679687e+02
11,0.000000e+00,0.000000e+00,0.000000e+00,1.631820e+02,0.000000e+00,-1.631820e+02,1.631820e+02,1.601562e+02
12,0.000000e+00,0.000000e+00,0.000000e+00,1.553695e+02,0.000000e+00,-1.553695e+02,1.553695e+02,1.523437e+02
13,0.000000e+00,0.000000e+00,0.000000e+00,1.475570e+02,0.000000e+00,-1.475570e+02,1.475570e+02,1.445312e+02
14,0.000000e+00,0.000000e+00,0.000000e+00,1.397445e+02,0.000000e+00,-1.397445e+02,1.397445e+02,1.367187e+02
15,0.000000e+00,0.000000e+00,0.000000e+00,1.319320e+02,0.000000e+00,-1.319320e+02,1.319320e+02,1.289062e+02
16,0.000000e+00,0.000000e+00,0.000000e+00,1.241195e+02,0.000000e+00,-1.241195e+02,1.241195e+02,1.210937e+02
17,0.000000e+00,0.000000e+00,0.000000e+00,1.163070e+02,0.000000e+00,-1.163070e+02,1.163070e+02,1.132812e+02
18,0.000000e+00,0.000000e+00,0.000000e+00,1.084945e+02,0.000000e+00,-1.084945e+02,1.084945e+02,1.054687e+02
19,0.000000e+00,0.000000e+00,0.000000e+00,1.006820e+02,0.000000e+00,-1.006820e+02,1.006820e+02,9.765625e+01
20,0.000000e+00,0.000000e+00,0.000000e+00,9.286952e+01,0.000000e+00,-9.286952e+01,9.286952e+01,8.984375e+01
21,0.000000e+00,0.000000e+00,0.000000e+00,8.505702e+01,0.000000e+00,-8.505702e+01,8.505702e+01,8.203125e+01
22,0.000000e+00,0.000000e+00,0.000000e+00,7.724452e+01,0.000000e+00,-7.724452e+01,7.724452e+01,7.421875e+01
23,0.000000e+00,0.000000e+00,0.000000e+00,6.943202e+01,0.000000e+00,-6.943202e+01,6.943202e+01,6.640625e+01
24,0.000000e+00,0.000000e+00,0.000000e+00,6.161952e+01,0.000000e+00,-6.161952e+01,6.161952e+01,5.859375e+01
25,0.000000e+00,0.000000e+00,0.000000e+00,5.380702e+01,0.000000e+00,-5.380702e+01,5.380702e+01,5.078125e+01
26,0.000000e+00,0.000000e+00,0.000000e+00,4.599452e+01,0.000000e+00,-4.599452e+01,4.599452e+01,4.296875e+01
27,0.000000e+00,0.000000e+00,0.000000e+00,3.818202e+01,0.000000e+00,-3.818202e+01,3.818202e+01,3.515625e+01
