sigma1,sigma2,sigma3
2.940130782270e+02,-2.805074055978e+01,-2.940130782270e+02
1.570638020828e+02,-2.805074055978e+01,-1.570638020828e+02
2.011452593861e+01,-2.011452593861e+01,-2.805074055978e+01
