sigma1,sigma2,sigma3
1.868821669893e+03,-2.960052490230e+02,-1.868821669893e+03
4.236653645831e+02,-2.960052490230e+02,-4.236653645831e+02
1.021490940726e+03,-2.960052490230e+02,-1.021490940726e+03
