sigma1,sigma2,sigma3
9.629804716949e+02,-1.328684488929e+02,-9.629804716949e+02
3.142903645833e+02,-1.328684488929e+02,-3.142903645833e+02
3.343997425284e+02,-1.328684488929e+02,-3.343997425284e+02
