# column_order=resultant
# xi_per_row=-0.7745966692414834,0,0.7745966692414834
N,Vy,Vz,T,My,Mz
0.000000000000e+00,-3.604456968631e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.236200332684e+00
0.000000000000e+00,-3.453572591413e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.236200332684e+00
0.000000000000e+00,-3.302688214196e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.236200332684e+00
