sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-7.491195186862e+02
0.000000000000e+00,0.000000000000e+00,-7.460937504501e+02
0.000000000000e+00,0.000000000000e+00,-7.430679822141e+02
