sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.116195190052e+02
0.000000000000e+00,0.000000000000e+00,-3.085937507585e+02
0.000000000000e+00,0.000000000000e+00,-3.055679825132e+02
