max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
4.991195e+02,0.000000e+00,2.083333e+01,1.138464e-03,0.000000e+00,4.751967e-05,5.000000e+02,0.000000e+00,1.140472e-03,0.000000e+00
