job_id,x,uy_fem_mm,uy_roark_mm,error_uy_mm,theta_z_fem_deg,theta_z_roark_deg,error_theta_z_deg
1.000000000000000000e+00,5.999999999999999778e-01,-1.642279947103000015e-01,-1.642279949883090340e-01,2.780090324616679709e-10,-2.744458200525571809e-02,-2.744458205628341405e-02,5.102769595755063392e-11
1.000000000000000000e+00,6.199999999999999956e-01,-1.738976782118999975e-01,-1.738976785080373622e-01,2.961373646304110707e-10,-2.795426709909891103e-02,-2.795426715161438910e-02,5.251547807727519057e-11
1.000000000000000000e+00,6.400000000000000133e-01,-1.837407134855000013e-01,-1.837407138002532803e-01,3.147532789959939237e-10,-2.843781449576670423e-02,-2.843781454974890488e-02,5.398220065400138878e-11
1.000000000000000000e+00,6.600000000000000311e-01,-1.937479767536000042e-01,-1.937479770874575846e-01,3.338575804701093830e-10,-2.889522419525336269e-02,-2.889522425068696138e-02,5.543359868354080788e-11
1.000000000000000000e+00,6.800000000000000488e-01,-2.039103442386999976e-01,-2.039103445921508218e-01,3.534508241642697612e-10,-2.932649619755888643e-02,-2.932649625442855859e-02,5.686967216589344787e-11
1.000000000000000000e+00,6.999999999999999556e-01,-2.142186921633000007e-01,-2.142186925368336214e-01,3.735336207011386023e-10,-2.973163050268900695e-02,-2.973163056097369653e-02,5.828468957469468137e-11
1.000000000000000000e+00,7.199999999999999734e-01,-2.246638967499000050e-01,-2.246638971440067245e-01,3.941067194812575281e-10,-3.011062711063799968e-02,-3.011062717032237518e-02,5.968437549741523185e-11
1.000000000000000000e+00,7.399999999999999911e-01,-2.352368342210000018e-01,-2.352368346361707330e-01,4.151707311272900824e-10,-3.046348602141732073e-02,-3.046348608247458761e-02,6.105726688132584457e-11
1.000000000000000000e+00,7.600000000000000089e-01,-2.459283807991000104e-01,-2.459283812358263599e-01,4.367263495286266561e-10,-3.079020723501550358e-02,-3.079020729743034077e-02,6.241483718749663012e-11
1.000000000000000000e+00,7.800000000000000266e-01,-2.567294127067000220e-01,-2.567294131654740963e-01,4.587740742856283305e-10,-3.109079075143828322e-02,-3.109079081518963811e-02,6.375135488956296115e-11
1.000000000000000000e+00,8.000000000000000444e-01,-2.676308061664000038e-01,-2.676308066476147940e-01,4.812147902377716946e-10,-3.136523657069139465e-02,-3.136523663575247617e-02,6.506108152226630637e-11
1.000000000000000000e+00,8.199999999999999512e-01,-2.786234374005999714e-01,-2.786234379047488052e-01,5.041488337909072470e-10,-3.161354469276909940e-02,-3.161354475911885148e-02,6.634975208141824510e-11
1.000000000000000000e+00,8.399999999999999689e-01,-2.896981826318000275e-01,-2.896981831593771206e-01,5.275770931234546879e-10,-3.183571511767140788e-02,-3.183571518528876404e-02,6.761735615867792148e-11
1.000000000000000000e+00,8.599999999999999867e-01,-3.008459180826000279e-01,-3.008459186340001756e-01,5.514001477635588344e-10,-3.203174784539830622e-02,-3.203174791426221385e-02,6.886390763183314334e-11
1.000000000000000000e+00,8.800000000000000044e-01,-3.120575199755000195e-01,-3.120575205511187944e-01,5.756187748673369242e-10,-3.220164287595553287e-02,-3.220164294603920785e-02,7.008367497451928330e-11
1.000000000000000000e+00,9.000000000000000222e-01,-3.233238645329000183e-01,-3.233238651332333569e-01,6.003333385962150714e-10,-3.234540020934308785e-02,-3.234540028061974604e-02,7.127665818673634135e-11
1.000000000000000000e+00,9.200000000000000400e-01,-3.346358279775000222e-01,-3.346358286028447981e-01,6.253447759618779855e-10,-3.246301984556097114e-02,-3.246301991800380760e-02,7.244283645180260578e-11
1.000000000000000000e+00,9.399999999999999467e-01,-3.459842865316000160e-01,-3.459842871824535537e-01,6.508535377314217385e-10,-3.255450178460345123e-02,-3.255450185819142028e-02,7.358796905165831959e-11
1.000000000000000000e+00,9.599999999999999645e-01,-3.573601164178000222e-01,-3.573601170945604477e-01,6.767604254775960726e-10,-3.261984602647625270e-02,-3.261984610118257716e-02,7.470632445993885540e-11
1.000000000000000000e+00,9.799999999999999822e-01,-3.687541938586000323e-01,-3.687541945616659156e-01,7.030658832896108379e-10,-3.265905257117938248e-02,-3.265905264697726434e-02,7.579788185996250149e-11
1.000000000000000000e+00,1.000000000000000000e+00,-3.801573950766000132e-01,-3.801573958062708924e-01,7.296708792736694704e-10,-3.267212141871857212e-02,-3.267212149557548878e-02,7.685691666425853441e-11
1.000000000000000000e+00,1.020000000000000018e+00,-3.915621169237999966e-01,-3.915621176804590653e-01,7.566590687346774757e-10,-3.267212141768725125e-02,-3.267212149557548878e-02,7.788823752630236186e-11
1.000000000000000000e+00,1.040000000000000036e+00,-4.029668387706000221e-01,-4.029668395546471271e-01,7.840471050180042312e-10,-3.267212141669030567e-02,-3.267212149557548878e-02,7.888518310794623289e-11
1.000000000000000000e+00,1.060000000000000053e+00,-4.143715606171000099e-01,-4.143715614288353000e-01,8.117352900960383977e-10,-3.267212141572200385e-02,-3.267212149557548878e-02,7.985348493555477489e-11
1.000000000000000000e+00,1.080000000000000071e+00,-4.257762824632000398e-01,-4.257762833030234728e-01,8.398234330186937768e-10,-3.267212141478808424e-02,-3.267212149557548878e-02,8.078740454386945657e-11
1.000000000000000000e+00,1.100000000000000089e+00,-4.371810043091000075e-01,-4.371810051772115346e-01,8.681115271080841467e-10,-3.267212141388281532e-02,-3.267212149557548878e-02,8.169267345925490531e-11
1.000000000000000000e+00,1.120000000000000107e+00,-4.485857261545999619e-01,-4.485857270513997075e-01,8.967997455755494229e-10,-3.267212141301764627e-02,-3.267212149557548878e-02,8.255784250676967417e-11
1.000000000000000000e+00,1.139999999999999902e+00,-4.599904479997999895e-01,-4.599904489255877138e-01,9.257877242596634915e-10,-3.267212141218112098e-02,-3.267212149557548878e-02,8.339436780024911400e-11
1.000000000000000000e+00,1.159999999999999920e+00,-4.713951698448000105e-01,-4.713951707997758311e-01,9.549758206439662445e-10,-3.267212141137325332e-02,-3.267212149557548878e-02,8.420223546190541697e-11
1.000000000000000000e+00,1.179999999999999938e+00,-4.827998916894000181e-01,-4.827998926739640040e-01,9.845639858951926726e-10,-3.267212141059402941e-02,-3.267212149557548878e-02,8.498145936952639090e-11
1.000000000000000000e+00,1.199999999999999956e+00,-4.942046135337999635e-01,-4.942046145481521213e-01,1.014352157824305323e-09,-3.267212140984345620e-02,-3.267212149557548878e-02,8.573203258421813189e-11
1.000000000000000000e+00,1.219999999999999973e+00,-5.056093353778999822e-01,-5.056093364223402942e-01,1.044440312014671690e-09,-3.267212140912152674e-02,-3.267212149557548878e-02,8.645396204487454384e-11
1.000000000000000000e+00,1.239999999999999991e+00,-5.170140572217999386e-01,-5.170140582965283560e-01,1.074728417371773048e-09,-3.267212140842825491e-02,-3.267212149557548878e-02,8.714723387370781893e-11
1.000000000000000000e+00,1.260000000000000009e+00,-5.284187790655000549e-01,-5.284187801707165288e-01,1.105216473895609397e-09,-3.267212140776935142e-02,-3.267212149557548878e-02,8.780613736103504152e-11
1.000000000000000000e+00,1.280000000000000027e+00,-5.398235009088999670e-01,-5.398235020449045907e-01,1.136004623703001926e-09,-3.267212140713909863e-02,-3.267212149557548878e-02,8.843639015543303117e-11
1.000000000000000000e+00,1.300000000000000044e+00,-5.512282227521000388e-01,-5.512282239190927635e-01,1.166992724677129445e-09,-3.267212140654322111e-02,-3.267212149557548878e-02,8.903226766943106441e-11
1.000000000000000000e+00,1.320000000000000062e+00,-5.626329445951000485e-01,-5.626329457932809364e-01,1.198180887840294417e-09,-3.267212140597598735e-02,-3.267212149557548878e-02,8.959950142939376860e-11
1.000000000000000000e+00,1.340000000000000080e+00,-5.740376664378999960e-01,-5.740376676674691092e-01,1.229569113192496843e-09,-3.267212140544314275e-02,-3.267212149557548878e-02,9.013234603116870858e-11
1.000000000000000000e+00,1.360000000000000098e+00,-5.854423882806000234e-01,-5.854423895416571710e-01,1.261057147594613070e-09,-3.267212140494467343e-02,-3.267212149557548878e-02,9.063081535254369214e-11
1.000000000000000000e+00,1.379999999999999893e+00,-5.968471101231000997e-01,-5.968471114158452329e-01,1.292745133163464288e-09,-3.267212140447484092e-02,-3.267212149557548878e-02,9.110064785877725058e-11
1.000000000000000000e+00,1.399999999999999911e+00,-6.082518319654000027e-01,-6.082518332900332947e-01,1.324633291943655422e-09,-3.267212140403366605e-02,-3.267212149557548878e-02,9.154182273318767216e-11
1.000000000000000000e+00,1.419999999999999929e+00,-6.196565538074999546e-01,-6.196565551642214675e-01,1.356721512912884009e-09,-3.267212140362113493e-02,-3.267212149557548878e-02,9.195435385356276470e-11
1.000000000000000000e+00,1.439999999999999947e+00,-6.310612756494999864e-01,-6.310612770384096404e-01,1.388909653954328860e-09,-3.267212140323152297e-02,-3.267212149557548878e-02,9.234396580737325166e-11
1.000000000000000000e+00,1.459999999999999964e+00,-6.424659974913999871e-01,-6.424659989125978132e-01,1.421197826090292438e-09,-3.267212140287629324e-02,-3.267212149557548878e-02,9.269919554188987831e-11
1.000000000000000000e+00,1.479999999999999982e+00,-6.538707193331999568e-01,-6.538707207867858751e-01,1.453585918298472279e-09,-3.267212140254397573e-02,-3.267212149557548878e-02,9.303151304873580330e-11
1.000000000000000000e+00,1.500000000000000000e+00,-6.652754411749000063e-01,-6.652754426609739369e-01,1.486073930578868385e-09,-3.267212140224030198e-02,-3.267212149557548878e-02,9.333518680154639924e-11
1.000000000000000000e+00,1.520000000000000018e+00,-6.766801630163999937e-01,-6.766801645351622208e-01,1.518762227092906869e-09,-3.267212140196528586e-02,-3.267212149557548878e-02,9.361020292253385833e-11
1.000000000000000000e+00,1.540000000000000036e+00,-6.880848848578999810e-01,-6.880848864093502826e-01,1.551450301562340428e-09,-3.267212140171892043e-02,-3.267212149557548878e-02,9.385656835059208447e-11
1.000000000000000000e+00,1.560000000000000053e+00,-6.994896066993000483e-01,-6.994896082835384554e-01,1.584238407126292714e-09,-3.267212140149546723e-02,-3.267212149557548878e-02,9.408002155097960895e-11
1.000000000000000000e+00,1.580000000000000071e+00,-7.108943285405999735e-01,-7.108943301577265172e-01,1.617126543784763726e-09,-3.267212140129492626e-02,-3.267212149557548878e-02,9.428056252369643175e-11
1.000000000000000000e+00,1.600000000000000089e+00,-7.222990503817999786e-01,-7.222990520319145791e-01,1.650114600515451002e-09,-3.267212140111730445e-02,-3.267212149557548878e-02,9.445818432984864899e-11
1.000000000000000000e+00,1.620000000000000107e+00,-7.337037722229999837e-01,-7.337037739061028629e-01,1.683102879290743203e-09,-3.267212140096260875e-02,-3.267212149557548878e-02,9.461288003054235674e-11
1.000000000000000000e+00,1.639999999999999902e+00,-7.451084940641999887e-01,-7.451084957802908137e-01,1.716090824999128017e-09,-3.267212140082510069e-02,-3.267212149557548878e-02,9.475038809103608628e-11
1.000000000000000000e+00,1.659999999999999920e+00,-7.565132159053000738e-01,-7.565132176544789866e-01,1.749178912824334020e-09,-3.267212140069331722e-02,-3.267212149557548878e-02,9.488217156405909236e-11
1.000000000000000000e+00,1.679999999999999938e+00,-7.679179377463000167e-01,-7.679179395286671594e-01,1.782367142766361212e-09,-3.267212140057873526e-02,-3.267212149557548878e-02,9.499675351909431242e-11
1.000000000000000000e+00,1.699999999999999956e+00,-7.793226595872999596e-01,-7.793226614028552213e-01,1.815555261686085942e-09,-3.267212140047560248e-02,-3.267212149557548878e-02,9.509988629918808556e-11
1.000000000000000000e+00,1.719999999999999973e+00,-7.907273814283000135e-01,-7.907273832770432831e-01,1.848743269583508209e-09,-3.267212140038965734e-02,-3.267212149557548878e-02,9.518583143908188049e-11
1.000000000000000000e+00,1.739999999999999991e+00,-8.021321032692000363e-01,-8.021321051512315670e-01,1.882031530620054127e-09,-3.267212140030944373e-02,-3.267212149557548878e-02,9.526604505261104805e-11
1.000000000000000000e+00,1.760000000000000009e+00,-8.135368251101999792e-01,-8.135368270254196288e-01,1.915219649539778857e-09,-3.267212140024641082e-02,-3.267212149557548878e-02,9.532907796483414131e-11
1.000000000000000000e+00,1.780000000000000027e+00,-8.249415469511000021e-01,-8.249415488996078016e-01,1.948507799554022313e-09,-3.267212140018338484e-02,-3.267212149557548878e-02,9.539210393816333067e-11
1.000000000000000000e+00,1.800000000000000044e+00,-8.363462687919001048e-01,-8.363462707737959745e-01,1.981895869640482033e-09,-3.267212140013755345e-02,-3.267212149557548878e-02,9.543793533239863791e-11
1.000000000000000000e+00,1.820000000000000062e+00,-8.477509906328000167e-01,-8.477509926479839253e-01,2.015183908632423027e-09,-3.267212140009743970e-02,-3.267212149557548878e-02,9.547804907805712560e-11
1.000000000000000000e+00,1.840000000000000080e+00,-8.591557124736999285e-01,-8.591557145221722092e-01,2.048472280691271408e-09,-3.267212140006880289e-02,-3.267212149557548878e-02,9.550668589319855073e-11
1.000000000000000000e+00,1.860000000000000098e+00,-8.705604343145000312e-01,-8.705604363963602710e-01,2.081860239755428665e-09,-3.267212140005160831e-02,-3.267212149557548878e-02,9.552388047229243284e-11
1.000000000000000000e+00,1.879999999999999893e+00,-8.819651561553999430e-01,-8.819651582705483328e-01,2.115148389769672121e-09,-3.267212140004015219e-02,-3.267212149557548878e-02,9.553533658612778368e-11
1.000000000000000000e+00,1.899999999999999911e+00,-8.933698779962000458e-01,-8.933698801447365057e-01,2.148536459856131842e-09,-3.267212140002295762e-02,-3.267212149557548878e-02,9.555253116522166579e-11
1.000000000000000000e+00,1.919999999999999929e+00,-9.047745998369999265e-01,-9.047746020189246785e-01,2.181924751987196487e-09,-3.267212140001150150e-02,-3.267212149557548878e-02,9.556398727905701662e-11
1.000000000000000000e+00,1.939999999999999947e+00,-9.161793216778999493e-01,-9.161793238931126293e-01,2.215212679956835018e-09,-3.267212140000576998e-02,-3.267212149557548878e-02,9.556971880542164399e-11
1.000000000000000000e+00,1.959999999999999964e+00,-9.275840435187000521e-01,-9.275840457673008022e-01,2.248600750043294738e-09,-3.267212140000576998e-02,-3.267212149557548878e-02,9.556971880542164399e-11
1.000000000000000000e+00,1.979999999999999982e+00,-9.389887653595000439e-01,-9.389887676414889750e-01,2.281988931152056921e-09,-3.267212140000576998e-02,-3.267212149557548878e-02,9.556971880542164399e-11
1.000000000000000000e+00,2.000000000000000000e+00,-9.503934872002999246e-01,-9.503934895156771478e-01,2.315377223283121566e-09,-3.267212140000576998e-02,-3.267212149557548878e-02,9.556971880542164399e-11
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000042e-02,-1.125265890712000082e-04,-1.125265891586561871e-04,8.745617890906082215e-14,-6.403735808128374575e-04,-6.403735813132797015e-04,5.004422440682554374e-13
2.000000000000000000e+00,4.000000000000000083e-02,-4.440238379528000170e-04,-4.440238383017244112e-04,3.489243941522113257e-13,-1.254609464432510525e-03,-1.254609465430098821e-03,9.975882966917204442e-13
2.000000000000000000e+00,5.999999999999999778e-02,-9.853679691465000445e-04,-9.853679699298543287e-04,7.833542842172747100e-13,-1.842707650859019093e-03,-1.842707652350457793e-03,1.491438699971481263e-12
2.000000000000000000e+00,8.000000000000000167e-02,-1.727435205153999946e-03,-1.727435206543694729e-03,1.389694782860662059e-12,-2.404668140092363054e-03,-2.404668142074356616e-03,1.981993562327755143e-12
2.000000000000000000e+00,1.000000000000000056e-01,-2.661101768477000269e-03,-2.661101770643896705e-03,2.166896436589516028e-12,-2.940490932132542624e-03,-2.940490934601794424e-03,2.469251799558369598e-12
2.000000000000000000e+00,1.199999999999999956e-01,-3.777243881617999965e-03,-3.777243884731107393e-03,3.113107428093231377e-12,-3.450176026978985563e-03,-3.450176029932771650e-03,2.953786087250831471e-12
2.000000000000000000e+00,1.400000000000000133e-01,-5.066737767076999986e-03,-5.066737771305978265e-03,4.228978278675299407e-12,-3.933723424632263460e-03,-3.933723428067288294e-03,3.435024834019806406e-12
2.000000000000000000e+00,1.600000000000000033e-01,-6.520459647357999822e-03,-6.520459652869158192e-03,5.511158369941870916e-12,-4.391133125092375883e-03,-4.391133129005345657e-03,3.912969774588770377e-12
2.000000000000000000e+00,1.799999999999999933e-01,-8.129285744961000856e-03,-8.129285751921297778e-03,6.960296922153830224e-12,-4.822405128358752541e-03,-4.822405132746943740e-03,4.388191199300450762e-12
2.000000000000000000e+00,2.000000000000000111e-01,-9.884092282388999909e-03,-9.884092290963045896e-03,8.574045987086442722e-12,-5.227539434432536616e-03,-5.227539439292079072e-03,4.859542455937226890e-12
2.000000000000000000e+00,2.200000000000000011e-01,-1.177575548214000040e-02,-1.177575549249504708e-02,1.035504668123188310e-11,-5.606536043312583192e-03,-5.606536048640754256e-03,5.328171064078457420e-12
2.000000000000000000e+00,2.399999999999999911e-01,-1.379515156671999934e-02,-1.379515157901795887e-02,1.229795952573109474e-11,-5.959394955000612247e-03,-5.959394960792970160e-03,5.792357912759449334e-12
2.000000000000000000e+00,2.600000000000000089e-01,-1.593315675863999845e-02,-1.593315677303242667e-02,1.439242822143249612e-11,-6.286116169492611365e-03,-6.286116175748725048e-03,6.256113682656661013e-12
2.000000000000000000e+00,2.800000000000000266e-01,-1.818064728037999817e-02,-1.818064729703910282e-02,1.665910465131759111e-11,-6.586699686792019635e-03,-6.586699693508018920e-03,6.715999284478968434e-12
2.000000000000000000e+00,2.999999999999999889e-01,-2.052849935444999926e-02,-2.052849937353862925e-02,1.908862998223348484e-11,-6.861145506898836191e-03,-6.861145514070853511e-03,7.172017320311585564e-12
2.000000000000000000e+00,3.200000000000000067e-01,-2.296758920336999799e-02,-2.296758922503166003e-02,2.166166204742303592e-11,-7.109453629813061032e-03,-7.109453637437226220e-03,7.624165188069298438e-12
2.000000000000000000e+00,3.400000000000000244e-01,-2.548879304961000278e-02,-2.548879307401885272e-02,2.440884994125980256e-11,-7.331624055534694158e-03,-7.331624063607139648e-03,8.072445489837321020e-12
2.000000000000000000e+00,3.599999999999999867e-01,-2.808298711570000189e-02,-2.808298714300084056e-02,2.730083867308330525e-11,-7.527656784058006645e-03,-7.527656792580593795e-03,8.522587149895066716e-12
2.000000000000000000e+00,3.800000000000000044e-01,-3.074104762412000272e-02,-3.074104765447829499e-02,3.035829226893937971e-11,-7.697551815394456341e-03,-7.697551824357585191e-03,8.963128850236756762e-12
2.000000000000000000e+00,4.000000000000000222e-01,-3.345385079738999456e-02,-3.345385083095184925e-02,3.356185468428307672e-11,-7.841309149532585399e-03,-7.841309158938119042e-03,9.405533643591645898e-12
2.000000000000000000e+00,4.199999999999999845e-01,-3.621227285800000112e-02,-3.621227289492214008e-02,3.692213895734042239e-11,-7.958928786478122741e-03,-7.958928796322191010e-03,9.844068268871630778e-12
2.000000000000000000e+00,4.400000000000000022e-01,-3.900719002846000233e-02,-3.900719006888984930e-02,4.042984697028018104e-11,-8.050410726231069236e-03,-8.050410736509801962e-03,1.027873272607671140e-11
2.000000000000000000e+00,4.600000000000000200e-01,-4.182947853126000454e-02,-4.182947857535559977e-02,4.409559523077533072e-11,-8.115754968785695092e-03,-8.115754979500951899e-03,1.071525680684803916e-11
2.000000000000000000e+00,4.799999999999999822e-01,-4.467001458890999810e-02,-4.467001463682005596e-02,4.791005786541902012e-11,-8.154961514147728366e-03,-8.154961525295644290e-03,1.114791592371489060e-11
2.000000000000000000e+00,5.000000000000000000e-01,-4.751967442389999630e-02,-4.751967447578386156e-02,5.188386525967203511e-11,-8.168030362317170792e-03,-8.168030373893872195e-03,1.157670140305988582e-11
2.000000000000000000e+00,5.200000000000000178e-01,-5.037085488834000535e-02,-5.037085494433089089e-02,5.599088553909226107e-11,-8.168030361893181823e-03,-8.168030373893872195e-03,1.200069037199380517e-11
2.000000000000000000e+00,5.400000000000000355e-01,-5.322203535262000351e-02,-5.322203541287793410e-02,6.025793058972439553e-11,-8.168030361469194589e-03,-8.168030373893872195e-03,1.242467760620424855e-11
2.000000000000000000e+00,5.600000000000000533e-01,-5.607321581676000255e-02,-5.607321588142496344e-02,6.466496088597395442e-11,-8.168030361045205620e-03,-8.168030373893872195e-03,1.284866657513816790e-11
2.000000000000000000e+00,5.799999999999999600e-01,-5.892439628073999763e-02,-5.892439634997197889e-02,6.923198125896590227e-11,-8.168030360626944708e-03,-8.168030373893872195e-03,1.326692748715441184e-11
2.000000000000000000e+00,5.999999999999999778e-01,-6.177557674459000642e-02,-6.177557681851901517e-02,7.392900874814145595e-11,-8.168030360214415322e-03,-8.168030373893872195e-03,1.367945687280602840e-11
2.000000000000000000e+00,6.199999999999999956e-01,-6.462675720828998938e-02,-6.462675728706604450e-02,7.877605512351948391e-11,-8.168030359801885937e-03,-8.168030373893872195e-03,1.409198625845764496e-11
2.000000000000000000e+00,6.400000000000000133e-01,-6.747793767184000202e-02,-6.747793775561307383e-02,8.377307181284265880e-11,-8.168030359395086343e-03,-8.168030373893872195e-03,1.449878585246811014e-11
2.000000000000000000e+00,6.600000000000000311e-01,-7.032911813525999367e-02,-7.032911822416011705e-02,8.890012337392505515e-11,-8.168030358994016540e-03,-8.168030373893872195e-03,1.489985565483742391e-11
2.000000000000000000e+00,6.800000000000000488e-01,-7.318029859854000008e-02,-7.318029869270714638e-02,9.416714630283706811e-11,-8.168030358592945003e-03,-8.168030373893872195e-03,1.530092719193021367e-11
2.000000000000000000e+00,6.999999999999999556e-01,-7.603147906167000147e-02,-7.603147916125416184e-02,9.958416036237593971e-11,-8.168030358197603258e-03,-8.168030373893872195e-03,1.569626893738185203e-11
2.000000000000000000e+00,7.199999999999999734e-01,-7.888265952467000963e-02,-7.888265962980120505e-02,1.051311954158862250e-10,-8.168030357813722830e-03,-8.168030373893872195e-03,1.608014936482771162e-11
2.000000000000000000e+00,7.399999999999999911e-01,-8.173383998753999680e-02,-8.173384009834823438e-02,1.108082375855801160e-10,-8.168030357429840668e-03,-8.168030373893872195e-03,1.646403152699704719e-11
2.000000000000000000e+00,7.600000000000000089e-01,-8.458502045026999872e-02,-8.458502056689527759e-02,1.166252788786792394e-10,-8.168030357051690032e-03,-8.168030373893872195e-03,1.684218216280175540e-11
2.000000000000000000e+00,7.800000000000000266e-01,-8.743620091287999940e-02,-8.743620103544230693e-02,1.225623075251647265e-10,-8.168030356679265719e-03,-8.168030373893872195e-03,1.721460647641226416e-11
2.000000000000000000e+00,8.000000000000000444e-01,-9.028738137535000097e-02,-9.028738150398932238e-02,1.286393214172676380e-10,-8.168030356312572932e-03,-8.168030373893872195e-03,1.758129926365814555e-11
2.000000000000000000e+00,8.199999999999999512e-01,-9.313856183768999542e-02,-9.313856197253635172e-02,1.348463563033419632e-10,-8.168030355951609936e-03,-8.168030373893872195e-03,1.794226225926287555e-11
2.000000000000000000e+00,8.399999999999999689e-01,-9.598974229991999452e-02,-9.598974244108339493e-02,1.411634004133688336e-10,-8.168030355596374997e-03,-8.168030373893872195e-03,1.829749719794993013e-11
2.000000000000000000e+00,8.599999999999999867e-01,-9.884092276200999450e-02,-9.884092290963041039e-02,1.476204158912253206e-10,-8.168030355246871585e-03,-8.168030373893872195e-03,1.864700061027235733e-11
2.000000000000000000e+00,8.800000000000000044e-01,-1.016921032240000050e-01,-1.016921033781774536e-01,1.541774485858127264e-10,-8.168030354903097964e-03,-8.168030373893872195e-03,1.899077423095363315e-11
2.000000000000000000e+00,9.000000000000000222e-01,-1.045432836859000042e-01,-1.045432838467244968e-01,1.608244926121216167e-10,-8.168030354570782192e-03,-8.168030373893872195e-03,1.932309000307608216e-11
2.000000000000000000e+00,9.200000000000000400e-01,-1.073944641475999967e-01,-1.073944643152715261e-01,1.676715294385289212e-10,-8.168030354244196212e-03,-8.168030373893872195e-03,1.964967598355737977e-11
2.000000000000000000e+00,9.399999999999999467e-01,-1.102456446091999998e-01,-1.102456447838185416e-01,1.746185418483037211e-10,-8.168030353923338288e-03,-8.168030373893872195e-03,1.997053390712100196e-11
2.000000000000000000e+00,9.599999999999999645e-01,-1.130968250706999995e-01,-1.130968252523655848e-01,1.816655853525972475e-10,-8.168030353608211891e-03,-8.168030373893872195e-03,2.028566030431999678e-11
2.000000000000000000e+00,9.799999999999999822e-01,-1.159480055321999992e-01,-1.159480057209126003e-01,1.887126011013151583e-10,-8.168030353298815285e-03,-8.168030373893872195e-03,2.059505690987784021e-11
2.000000000000000000e+00,1.000000000000000000e+00,-1.187991859935000061e-01,-1.187991861894596435e-01,1.959596374057070989e-10,-8.168030353000876528e-03,-8.168030373893872195e-03,2.089299566687685683e-11
2.000000000000000000e+00,1.020000000000000018e+00,-1.216503664546999958e-01,-1.216503666580066728e-01,2.033066770490421504e-10,-8.168030352714399089e-03,-8.168030373893872195e-03,2.117947310587009468e-11
2.000000000000000000e+00,1.040000000000000036e+00,-1.245015469158000099e-01,-1.245015471265537021e-01,2.107536922757446973e-10,-8.168030352433649707e-03,-8.168030373893872195e-03,2.146022248794565712e-11
2.000000000000000000e+00,1.060000000000000053e+00,-1.273527273768000068e-01,-1.273527275951007454e-01,2.183007385969659708e-10,-8.168030352164358174e-03,-8.168030373893872195e-03,2.172951402146239275e-11
2.000000000000000000e+00,1.080000000000000071e+00,-1.302039078377000003e-01,-1.302039080636477886e-01,2.259477882571303553e-10,-8.168030351900798167e-03,-8.168030373893872195e-03,2.199307402861450100e-11
2.000000000000000000e+00,1.100000000000000089e+00,-1.330550882984999905e-01,-1.330550885321948040e-01,2.336948135006622351e-10,-8.168030351648697743e-03,-8.168030373893872195e-03,2.224517445248430647e-11
2.000000000000000000e+00,1.120000000000000107e+00,-1.359062687593000085e-01,-1.359062690007418472e-01,2.414418387441941150e-10,-8.168030351402325376e-03,-8.168030373893872195e-03,2.249154681943643652e-11
2.000000000000000000e+00,1.139999999999999902e+00,-1.387574492199000198e-01,-1.387574494692888349e-01,2.493888151544609855e-10,-8.168030351167410857e-03,-8.168030373893872195e-03,2.272646133782973976e-11
2.000000000000000000e+00,1.159999999999999920e+00,-1.416086296805000033e-01,-1.416086299378358782e-01,2.573358748314547029e-10,-8.168030350943959392e-03,-8.168030373893872195e-03,2.294991280349378826e-11
2.000000000000000000e+00,1.179999999999999938e+00,-1.444598101409999835e-01,-1.444598104063829214e-01,2.653829378473915312e-10,-8.168030350726235983e-03,-8.168030373893872195e-03,2.316763621224016134e-11
2.000000000000000000e+00,1.199999999999999956e+00,-1.473109906014000159e-01,-1.473109908749299646e-01,2.735299486911202393e-10,-8.168030350514240631e-03,-8.168030373893872195e-03,2.337963156406885901e-11
2.000000000000000000e+00,1.219999999999999973e+00,-1.501621710617999927e-01,-1.501621713434769800e-01,2.816769872904245631e-10,-8.168030350313704863e-03,-8.168030373893872195e-03,2.358016733261525388e-11
2.000000000000000000e+00,1.239999999999999991e+00,-1.530133515220000184e-01,-1.530133518120240232e-01,2.900240048120394931e-10,-8.168030350118900620e-03,-8.168030373893872195e-03,2.377497157479702139e-11
2.000000000000000000e+00,1.260000000000000009e+00,-1.558645319822999920e-01,-1.558645322805710387e-01,2.982710467502869278e-10,-8.168030349929822700e-03,-8.168030373893872195e-03,2.396404949478458946e-11
2.000000000000000000e+00,1.280000000000000027e+00,-1.587157124423999865e-01,-1.587157127491180819e-01,3.067180953664205845e-10,-8.168030349757935890e-03,-8.168030373893872195e-03,2.413593630512522736e-11
2.000000000000000000e+00,1.300000000000000044e+00,-1.615668929024999811e-01,-1.615668932176651251e-01,3.151651439825542411e-10,-8.168030349586049080e-03,-8.168030373893872195e-03,2.430782311546586527e-11
2.000000000000000000e+00,1.320000000000000062e+00,-1.644180733625000002e-01,-1.644180736862121406e-01,3.237121404264797775e-10,-8.168030349431349910e-03,-8.168030373893872195e-03,2.446252228560652497e-11
2.000000000000000000e+00,1.340000000000000080e+00,-1.672692538224999914e-01,-1.672692541547591838e-01,3.322591923815565451e-10,-8.168030349282382266e-03,-8.168030373893872195e-03,2.461148992938255731e-11
