ε_xx,ε_yy,ε_zz,γ_xy,γ_yz,γ_xz
0.000000000000e+00,0.000000000000e+00,-1.193931821214e-03,-2.010475340909e-05,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-1.193931821214e-03,-5.654509471379e-06,0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00,-1.193931821214e-03,8.795734466334e-06,0.000000000000e+00,0.000000000000e+00
