max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
4.988342e+02,0.000000e+00,3.333650e+01,1.137813e-03,0.000000e+00,7.603870e-05,5.000081e+02,0.000000e+00,1.140491e-03,0.000000e+00
