Condensed DOF,Value
0,0.000000000000e+00
1,-1.207694719016e-04
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-4.755679922147e-04
6,0.000000000000e+00
7,-4.331851782665e-04
8,0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-7.669972458358e-04
12,0.000000000000e+00
13,-8.508526539760e-04
14,0.000000000000e+00
15,0.000000000000e+00
16,0.000000000000e+00
17,-8.980475981010e-04
18,0.000000000000e+00
19,-1.307990588073e-03
20,0.000000000000e+00
21,0.000000000000e+00
22,0.000000000000e+00
23,-9.281186421052e-04
