strain_energy_density
5.068691805605e-01
4.950590508463e-01
4.833895525811e-01
4.718620340027e-01
4.604777754150e-01
4.492379892404e-01
4.381438200921e-01
4.271963448675e-01
4.163965728626e-01
4.057454459064e-01
3.952438385169e-01
3.848925580768e-01
3.746923450313e-01
3.646438731056e-01
3.547477495437e-01
3.450045153672e-01
3.354146456552e-01
3.259785498470e-01
3.166965720606e-01
3.075689914376e-01
2.985960225052e-01
2.897778155595e-01
2.811144570706e-01
2.726059701087e-01
2.642523147883e-01
2.560533887366e-01
2.480090275794e-01
2.401190054524e-01
2.323830355253e-01
2.248007705561e-01
2.173718034594e-01
2.100956678976e-01
2.029718388926e-01
1.959997334624e-01
1.891787112681e-01
1.825080752930e-01
1.759870725346e-01
1.696148947247e-01
1.633906790597e-01
1.573135089622e-01
1.513824148571e-01
1.455963749744e-01
1.399543161579e-01
1.344551147192e-01
1.290975972897e-01
1.238805417036e-01
1.188026779026e-01
1.138626888557e-01
1.090592115100e-01
1.043908377437e-01
9.985611536414e-02
9.545354910419e-02
9.118160165649e-02
8.703869471289e-02
8.302321004249e-02
7.913349057129e-02
7.536784150075e-02
7.172453142972e-02
6.820179351489e-02
6.479782663607e-02
6.151079659101e-02
5.833883730869e-02
5.528005208620e-02
5.233251483892e-02
4.949427138208e-02
4.676334072087e-02
4.413771637551e-02
4.161536771345e-02
3.919424130805e-02
3.687226232283e-02
3.464733590816e-02
3.251734861824e-02
3.048016986612e-02
2.853365336984e-02
2.667563865025e-02
2.490395252369e-02
2.321641063202e-02
2.161081899008e-02
2.008497554676e-02
1.863667177648e-02
1.726369428360e-02
1.596382643359e-02
1.473485000097e-02
1.357454683953e-02
1.248070057268e-02
1.145109830450e-02
1.048353235343e-02
9.575802003490e-03
8.725715279260e-03
7.931090740403e-03
7.189759296608e-03
6.499566043459e-03
5.858372116791e-03
5.264056575085e-03
4.714518294132e-03
4.207677886679e-03
3.741479640905e-03
3.313893483885e-03
2.922916960163e-03
2.566577234093e-03
2.242933112187e-03
1.950077089083e-03
1.686137408749e-03
1.449280149607e-03
1.237711331855e-03
1.049679041794e-03
8.834755810196e-04
7.374396331585e-04
6.099584514344e-04
4.994700710397e-04
4.044655355946e-04
3.234911505089e-04
2.551507538639e-04
1.981080083867e-04
1.510887151750e-04
1.128831467241e-04
8.234840259005e-05
5.841078338751e-05
4.006818772475e-05
2.639252890375e-05
1.653217217438e-05
9.714393318953e-06
5.247857381760e-06
2.525118823204e-06
1.025141673480e-06
3.158410782091e-07
5.664520560532e-08
1.077999258786e-09
-6.343049033028e-10
