strain_energy_density
2.912148371538e-01
2.793441124998e-01
2.676088916607e-01
2.561265247334e-01
2.448975835860e-01
2.339228307556e-01
2.232031906254e-01
2.127397206450e-01
2.025335826175e-01
1.925860140767e-01
1.828982997840e-01
1.734717433823e-01
1.643076392447e-01
1.554072445603e-01
1.467717517093e-01
1.384022609778e-01
1.302997536710e-01
1.224650656885e-01
1.148988616251e-01
1.076016094744e-01
1.005735560060e-01
9.381470290087e-02
8.732478372948e-02
8.110324186216e-02
7.514920940808e-02
6.946148728116e-02
6.403852649682e-02
5.887841080961e-02
5.397884080405e-02
4.933711955651e-02
4.495013999188e-02
4.081437406104e-02
3.692586387212e-02
3.328021491122e-02
2.987259149374e-02
2.669771459284e-02
2.374986219473e-02
2.102287233578e-02
1.851014898169e-02
1.620467091228e-02
1.409900378158e-02
1.218531552601e-02
1.045539529905e-02
8.900676115372e-03
7.512261391797e-03
6.280955576697e-03
5.197299065130e-03
4.251607600525e-03
3.434016369148e-03
2.734528997715e-03
2.143071669225e-03
1.649552577109e-03
1.243926941923e-03
9.162678196082e-04
6.568429351588e-04
4.561977798619e-04
3.052452151666e-04
1.953618306558e-04
1.184913083102e-04
6.725504994076e-05
3.507032922417e-05
1.627623436463e-05
6.267672139253e-06
1.637708631327e-06
3.216833273140e-07
