strain_energy_density
2.919037787217e-01
2.741923256876e-01
2.568732173568e-01
2.401219486433e-01
2.239385195472e-01
2.083229300686e-01
1.932751802074e-01
1.787952699635e-01
1.648831993371e-01
1.515389683281e-01
1.387625769364e-01
1.265540251622e-01
1.149133130054e-01
1.038404404660e-01
9.333540754395e-02
8.339821423934e-02
7.402886055213e-02
6.522734648233e-02
5.699367202993e-02
4.932783719493e-02
4.222984197734e-02
3.569968637715e-02
2.973737039437e-02
2.434289402898e-02
1.951625728100e-02
1.525746015043e-02
1.156650263726e-02
8.443384741486e-03
5.888106463123e-03
3.900667802161e-03
2.481068758603e-03
1.629309332447e-03
6.726947618485e-04
1.839478505403e-24
1.649283833803e-24
1.477218569553e-24
1.313616167797e-24
1.173449219256e-24
1.054147773563e-24
9.358214267477e-25
8.103821056230e-25
7.233732648502e-25
6.017732116972e-25
5.170015672860e-25
4.285339902932e-25
3.691376037286e-25
3.269273867450e-25
2.722724866906e-25
2.232456220807e-25
1.816713631068e-25
1.410374742957e-25
1.100737420412e-25
7.798049431496e-26
5.854521272037e-26
4.998042297534e-26
4.245732963838e-26
3.050446363282e-26
2.830933233138e-26
1.793131708190e-26
7.525384545759e-27
4.340724079162e-27
4.188448599396e-27
5.277841028211e-27
2.408041815362e-27
2.638613699924e-30
