element_id,total_strain_energy
0,1.691005499546e-01
1,1.480070415425e-01
2,1.283197670245e-01
3,1.100387264007e-01
4,9.316391967100e-02
5,7.769534683545e-02
6,6.363300789404e-02
7,5.097690284677e-02
8,3.972703169365e-02
9,2.988339443467e-02
10,2.144599106983e-02
11,1.441482159913e-02
12,8.789886022578e-03
13,4.571184340161e-03
14,1.758716551884e-03
15,3.524826577460e-04
