max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
3.395442e+03,0.000000e+00,1.768648e+02,2.245583e-03,0.000000e+00,1.281064e-04,4.094776e+03,0.000000e+00,2.245583e-03,0.000000e+00
