element_id,total_strain_energy
0,5.141878114611e-01
1,3.863001374226e-01
2,2.766821311038e-01
3,1.853337925049e-01
4,1.122551216257e-01
5,5.744611846631e-02
6,2.090678302673e-02
7,2.637115306931e-03
