sigma1,sigma2,sigma3
3.643081929877e-10,6.540546125533e-11,-3.643081929877e-10
6.540546125533e-11,3.834823084081e-11,-3.834823084081e-11
2.684376158857e-10,6.540546125533e-11,-2.684376158857e-10
