sigma1,sigma2,sigma3
1.491696517155e+03,-2.031249999999e+02,-1.491696517155e+03
4.999999999999e+02,-2.031249999999e+02,-4.999999999999e+02
4.916965171555e+02,-2.031249999999e+02,-4.916965171555e+02
