sigma1,sigma2,sigma3
1.033990432314e+03,-1.093749999999e+02,-1.033990432314e+03
4.999999999999e+02,-1.093749999999e+02,-4.999999999999e+02
3.399043231432e+01,-3.399043231432e+01,-1.093749999999e+02
