sigma1,sigma2,sigma3
4.410046546693e-10,7.643312623443e-11,-4.410046546693e-10
7.669646168162e-11,7.643312623443e-11,-7.669646168162e-11
3.067858467265e-10,7.643312623443e-11,-3.067858467265e-10
