sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-6.857390365318e+02
0.000000000000e+00,0.000000000000e+00,-6.796875000531e+02
0.000000000000e+00,0.000000000000e+00,-6.736359635741e+02
