sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-5.138640365192e+02
0.000000000000e+00,0.000000000000e+00,-5.078125000402e+02
0.000000000000e+00,0.000000000000e+00,-5.017609635614e+02
