sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-3.314651213813e+01
0.000000000000e+00,0.000000000000e+00,-3.219578606808e+01
0.000000000000e+00,0.000000000000e+00,-3.124505999773e+01
