sigma1,sigma2,sigma3
0.000000000000e+00,0.000000000000e+00,-4.681659239591e+02
0.000000000000e+00,0.000000000000e+00,-4.661490102253e+02
0.000000000000e+00,0.000000000000e+00,-4.641320964915e+02
