max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
9.043847e+03,0.000000e+00,3.059555e+02,9.979132e-04,0.000000e+00,5.074413e-05,1.153006e+04,0.000000e+00,9.979132e-04,0.000000e+00
