max_stress,min_stress,mean_stress,max_strain,min_strain,mean_strain,max_nodal_stress,min_nodal_stress,max_nodal_strain,min_nodal_strain
4.911327e+02,0.000000e+00,3.353543e+01,1.120246e-03,0.000000e+00,7.649244e-05,5.005208e+02,0.000000e+00,1.141660e-03,0.000000e+00
